"joinID","nature","access","riskPerc","budget","knowledge","OPMpresence","OPMinv"
13748,1,0,0,55620,0,0,1
13749,2,0,0,55620,0,0,1
13750,2,0,0,55620,0,0,1
13751,1,0,0,55620,0,0,1
13752,1,0,0,55620,0,0,1
13753,1,0,0,55620,0,0,1
13754,1,0,0,55620,0,0,1
13755,1,0,0,55620,0,0,1
13756,0,0,0,55620,0,0,1
13757,0,0,0,55620,0,0,1
13758,0,0,0,55620,0,0,1
13759,0,0,0,55620,0,0,1
13760,0,0,0,55620,0,0,1
13761,0,0,0,55620,0,0,1
13762,0,0,0,55620,0,0,1
13763,0,0,0,55620,0,0,1
13764,0,0,0,55620,0,0,1
13765,0,0,0,55620,0,0,1
13766,0,0,0,55620,0,0,1
13767,0,0,0,55620,0,0,1
13768,0,0,0,55620,0,0,1
13769,0,0,0.8,55620,0,0,1
13770,0,0,0.5,55620,0,0,1
13771,1,0,0.8,55620,0,0,1
13772,1,0,0,55620,0,0,1
13773,1,0,0,55620,0,0,1
13774,1,0,0,55620,0,0,1
13775,1,0,0.8,55620,0,0,1
13776,1,0,0,55620,0,0,1
13777,1,0,0,55620,0,0,1
13778,1,0,0,55620,0,0,1
13779,1,0,0,55620,0,0,1
13780,1,0,0,55620,0,0,1
13781,1,0,0,55620,0,0,1
13782,1,0,0,55620,0,0,1
13783,1,0,0,47510,0,0,1
13784,1,0,0,47510,0,0,1
13785,1,0,0,47510,0,0,1
13786,1,0,0,47510,0,0,1
13787,1,0,0.5,47510,0,0,1
13788,1,0,0.5,47510,0,0,1
13789,1,0,0.5,47510,0,0,1
13790,1,0,0,47510,0,0,1
13791,1,0,0,47510,0,0,1
13792,1,0,0,47510,0,0,1
13793,1,0,0,47510,0,0,1
13794,2,0,0,47510,0,0,1
13795,2,0,0,55620,0,0,1
13796,2,0,0,55620,0,0,1
13797,2,0,0,55620,0,0,1
13798,2,0,0,55620,0,0,1
13799,0,0,0.8,55620,0,0,1
13800,0,0,0.8,55620,0,0,1
13801,0,0,0,55620,0,0,1
13802,0,0,0.8,55620,0,0,1
13803,0,0,0.8,55620,0,0,1
13804,0,0,0,55620,0,0,1
13805,0,0,0,55620,0,0,1
13806,0,0,0,55620,0,0,1
13807,0,0,0,55620,0,0,1
13808,0,0,0,55620,0,0,1
13809,0,0,0,55620,0,0,1
13810,0,0,0,55620,0,0,1
13811,0,0,0,55620,0,0,1
13812,0,0,0,55620,0,0,1
13813,0,0,0,55620,0,0,1
13814,0,0,0.8,55620,0,0,1
13815,0,0,0,55620,0,0,1
13816,0,0,0,55620,0,0,1
13817,0,0,0,55620,0,0,1
13818,0,0,0,55620,0,0,1
13819,0,0,0,55620,0,0,1
13820,0,0,0.8,55620,0,0,1
13821,0,0,0.8,55620,0,0,1
13822,0,0,0,55620,0,0,1
13823,0,0,0,55620,0,0,1
13824,0,0,0,47510,0,0,1
13825,0,0,0,47510,0,0,1
13826,0,0,0,47510,0,0,1
13827,0,0,0,47510,0,0,1
13828,0,0,0,47510,0,0,1
13829,0,0,0,47510,0,0,1
13830,0,0,0,47510,0,0,1
13831,0,0,0,47510,0,0,1
13832,0,0,0,47510,0,0,1
13833,0,0,0,47510,0,0,1
13834,1,0,0,47510,0,0,1
13835,1,0,0,47510,0,0,1
13836,1,0,0.8,47510,0,0,1
13837,1,0,0.8,47510,0,0,1
13838,1,0,0,47510,0,0,1
13839,0,0,0,47510,0,0,1
13840,0,0,0.5,47510,0,0,1
13841,1,0,0,47510,0,0,1
13842,1,0,0,47510,0,0,1
13843,1,0,0,47510,0,0,1
13844,1,0,0,47510,0,0,1
13845,1,0,0,47510,0,0,1
13846,0,0,0,47510,0,0,1
13847,0,0,0,47510,0,0,1
13848,0,0,0,47510,0,0,1
13849,0,0,0,47510,0,0,1
13850,0,0,0,47510,0,0,1
13851,0,0,0,47510,0,0,1
13852,0,0,0,47510,0,0,1
13853,0,0,0,47510,0,0,1
13854,2,0,0,47510,0,0,1
13855,2,0,0,47510,0,0,1
13856,1,0,0,47510,0,0,1
13857,1,0,0,47510,0,0,1
13858,1,0,0,47510,0,0,1
13859,0,0,0,47510,0,0,1
13860,0,0,0,47510,0,0,1
13861,1,0,0,47510,0,0,1
13862,1,0,0,47510,0,0,1
13863,1,0,0,47510,0,0,1
13864,1,0,0,47510,0,0,1
13865,1,0,0,47510,0,0,1
13866,0,0,0,47510,0,0,1
13867,0,0,0,47510,0,0,1
13868,0,0,0,47510,0,0,1
13869,1,0,0,47510,0,0,1
13870,1,0,0,47510,0,0,1
13871,1,0,0,47510,0,0,1
13872,1,0,0,47510,0,0,1
13873,1,0,0,47510,0,0,1
13874,2,0,0,47510,0,0,1
13875,2,0,0,47510,0,0,1
13876,2,0,0,47510,0,0,1
13877,2,0,0,47510,0,0,1
13878,2,1,0.8,47510,0,0,1
13879,2,1,0.8,47510,0,0,1
13880,2,0,0,47510,0,0,1
13881,3,0,0,47510,0,0,1
13882,3,0,0,47510,0,0,1
13883,1,1,0.8,43820,0,0,1
13884,1,0,0,43820,0,0,1
13885,1,0,0,43820,0,0,1
13886,1,0,0.5,43820,0,0,1
13887,1,1,0.5,43820,0,0,1
13888,1,0,0.8,43820,0,0,1
13889,1,0,0,43820,0,0,1
13890,1,0,0.8,43820,0,0,1
13891,1,0,0,43820,0,0,1
13892,1,0,0,43820,0,0,1
13893,1,0,1,43820,0,0,1
13894,1,0,0.8,43820,0,0,1
13895,1,0,0.5,43820,0,0,1
13896,1,0,0.8,43820,0,0,1
13897,1,0,0,43820,0,0,1
13898,1,0,0.8,43820,0,0,1
13899,1,0,0,43820,0,0,1
13900,1,0,0,43820,0,0,1
13901,2,0,0,43820,0,0,1
13902,2,0,0,43820,0,0,1
13903,2,0,0.8,43820,0,0,1
13904,2,1,0.8,43820,0,0,1
13905,2,0,0,43820,0,0,1
13906,2,0,0,43820,0,0,1
13907,2,0,0.8,43820,0,0,1
13908,0,0,0,43820,0,0,1
13909,0,0,0.8,43820,0,0,1
13910,0,0,0,43820,0,0,1
13911,1,0,0,43820,0,0,1
13912,1,0,1,43820,0,0,1
13913,1,0,0.8,43820,0,0,1
13914,1,0,0,43820,0,0,1
13915,1,0,0.8,43820,0,0,1
13916,1,0,0,43820,0,0,1
13917,1,0,0,43820,0,0,1
13918,1,0,0,43820,0,0,1
13919,1,0,0,43820,0,0,1
13920,1,0,0.8,43820,0,0,1
13921,1,0,0.8,43820,0,0,1
13922,1,0,0.8,43820,0,0,1
13923,1,0,0,43820,0,0,1
13924,1,0,0.8,43820,0,0,1
13925,1,0,0,43820,0,0,1
13926,1,0,0,43820,0,0,1
13927,1,0,0,43820,0,0,1
13928,3,0,0.5,43820,0,0,1
13929,3,0,0.5,43820,0,0,1
13930,3,0,0.5,43820,0,0,1
13931,3,0,0.5,43820,0,0,1
13932,3,0,0.8,43820,0,0,1
13933,0,0,0,43820,0,0,1
13934,0,0,0,43820,0,0,1
13935,0,0,0,43820,0,0,1
13936,0,0,0.8,43820,0,0,1
13937,0,0,0.8,43820,0,0,1
13938,0,0,0,43820,0,0,1
13939,0,0,0,43820,0,0,1
13940,0,0,0,43820,0,0,1
13941,0,0,0,43820,0,0,1
13942,0,0,0,43820,0,0,1
13943,0,0,0.8,43820,0,0,1
13944,0,0,0,43820,0,0,1
13945,0,0,0,43820,0,0,1
13946,0,0,1,43820,0,0,1
13947,0,0,0,43820,0,0,1
13948,2,0,0,43820,0,0,1
13949,2,0,0,43820,0,0,1
13950,2,0,0,43820,0,0,1
13951,2,0,0,55620,0,0,1
13952,2,0,0,55620,0,0,1
13953,2,0,0,55620,0,0,1
13954,2,0,0,55620,0,0,1
13955,2,0,0.5,55620,0,0,1
13956,0,0,0,55620,0,0,1
13957,0,0,0.5,55620,0,0,1
13958,0,0,0.8,55620,0,0,1
13959,0,0,0,55620,0,0,1
13960,0,0,0,55620,0,0,1
13961,0,0,0.5,55620,0,0,1
13962,0,0,0.8,55620,0,0,1
13963,0,0,0,55620,0,0,1
13964,0,0,0.8,55620,0,0,1
13965,0,0,0.8,55620,0,0,1
13966,1,0,0.8,55620,0,0,1
13967,1,0,0.8,55620,0,0,1
13968,1,0,0,55620,0,0,1
13969,1,0,0,55620,0,0,1
13970,1,0,0,55620,0,0,1
13971,3,0,0,55620,0,0,1
13972,3,0,0,55620,0,0,1
13973,3,0,0,55620,0,0,1
13974,3,0,0,55620,0,0,1
13975,3,0,0,55620,0,0,1
13976,1,0,0,55620,0,0,1
13977,1,0,0,55620,0,0,1
13978,1,0,0,55620,0,0,1
13979,1,0,0,55620,0,0,1
13980,1,0,0,55620,0,0,1
13981,0,0,0,55620,0,0,1
13982,0,0,0,55620,0,0,1
13983,0,0,0,55620,0,0,1
13984,0,0,0,55620,0,0,1
13985,0,0,0,55620,0,0,1
13986,0,0,0,55620,0,0,1
13987,0,0,0,55620,0,0,1
13988,0,0,0,55620,0,0,1
13989,0,0,0,55620,0,0,1
13990,0,0,0,55620,0,0,1
13991,0,0,0,55620,0,0,1
13992,0,0,0,55620,0,0,1
13993,1,0,0,55620,0,0,1
13994,1,0,0,55620,0,0,1
13995,1,0,0,55620,0,0,1
13996,1,0,0,55620,0,0,1
13997,1,0,0,55620,0,0,1
13998,1,0,0.8,55620,0,0,1
13999,1,0,1,55620,0,0,1
14000,1,0,0,55620,0,0,1
14001,1,0,0,55620,0,0,1
14002,1,0,0,55620,0,0,1
14003,1,0,0,55620,0,0,1
14004,1,0,0,55620,0,0,1
14005,1,0,0,55620,0,0,1
14006,1,0,0,55620,0,0,1
14007,1,0,0,47510,0,0,1
14008,1,0,0,47510,0,0,1
14009,1,0,0,47510,0,0,1
14010,1,0,0.5,47510,0,0,1
14011,1,0,0.5,47510,0,0,1
14012,1,0,0.5,47510,0,0,1
14013,1,0,0.5,47510,0,0,1
14014,1,0,0,47510,0,0,1
14015,1,0,0,47510,0,0,1
14016,1,0,0,47510,0,0,1
14017,1,0,0,47510,0,0,1
14018,1,0,0,47510,0,0,1
14019,1,0,0,47510,0,0,1
14020,1,0,0,47510,0,0,1
14021,0,0,0.8,55620,0,0,1
14022,0,0,0.8,55620,0,0,1
14023,0,0,0.8,55620,0,0,1
14024,0,0,0.8,55620,0,0,1
14025,0,0,0.8,55620,0,0,1
14026,0,0,0,55620,0,0,1
14027,0,0,0,55620,0,0,1
14028,0,0,0,47510,0,0,1
14029,0,0,0,55620,0,0,1
14030,0,0,0,55620,0,0,1
14031,0,0,0,55620,0,0,1
14032,0,0,0,55620,0,0,1
14033,0,0,0,55620,0,0,1
14034,0,0,0,55620,0,0,1
14035,0,0,0,55620,0,0,1
14036,0,0,0,55620,0,0,1
14037,0,0,0,55620,0,0,1
14038,0,0,0,55620,0,0,1
14039,0,0,0,55620,0,0,1
14040,0,0,0,55620,0,0,1
14041,0,0,0,55620,0,0,1
14042,0,0,0,55620,0,0,1
14043,0,0,0.8,55620,0,0,1
14044,0,0,0.8,55620,0,0,1
14045,0,0,0,55620,0,0,1
14046,0,0,0,55620,0,0,1
14047,0,0,0,47510,0,0,1
14048,0,0,0,47510,0,0,1
14049,0,0,0,47510,0,0,1
14050,0,0,0,47510,0,0,1
14051,1,0,0,47510,0,0,1
14052,1,0,0,47510,0,0,1
14053,1,0,0,47510,0,0,1
14054,1,0,0,47510,0,0,1
14055,1,0,0,47510,0,0,1
14056,0,0,0,47510,0,0,1
14057,0,0,0,47510,0,0,1
14058,0,0,0,47510,0,0,1
14059,0,0,0,47510,0,0,1
14060,0,0,0.8,47510,0,0,1
14061,1,0,0,47510,0,0,1
14062,1,0,0,47510,0,0,1
14063,2,0,0.5,47510,0,0,1
14064,2,0,0,47510,0,0,1
14065,2,0,0,47510,0,0,1
14066,2,0,0,47510,0,0,1
14067,2,0,0,47510,0,0,1
14068,0,0,0,47510,0,0,1
14069,0,0,0,47510,0,0,1
14070,0,0,0,47510,0,0,1
14071,0,0,0,47510,0,0,1
14072,0,0,0,47510,0,0,1
14073,0,0,0,47510,0,0,1
14074,0,0,0.5,47510,0,0,1
14075,0,0,0,47510,0,0,1
14076,1,0,0.5,47510,0,0,1
14077,1,0,0,47510,0,0,1
14078,1,0,0,47510,0,0,1
14079,1,0,0,47510,0,0,1
14080,1,0,0,47510,0,0,1
14081,1,0,0,47510,0,0,1
14082,1,0,0,47510,0,0,1
14083,1,0,0,47510,0,0,1
14084,1,0,0,47510,0,0,1
14085,1,0,0.5,47510,0,0,1
14086,1,0,0,47510,0,0,1
14087,1,0,0,47510,0,0,1
14088,1,0,0,47510,0,0,1
14089,1,0,0,47510,0,0,1
14090,1,0,0,47510,0,0,1
14091,0,0,0.5,47510,0,0,1
14092,0,0,0,47510,0,0,1
14093,1,0,0,47510,0,0,1
14094,1,0,0,47510,0,0,1
14095,1,0,0,47510,0,0,1
14096,2,0,0,47510,0,0,1
14097,2,0,0,47510,0,0,1
14098,3,0,0,47510,0,0,1
14099,3,0,0,47510,0,0,1
14100,3,1,0.8,47510,0,0,1
14101,2,1,0.8,47510,0,0,1
14102,2,1,0.8,47510,0,0,1
14103,2,1,0.8,47510,0,0,1
14104,2,0,0,47510,0,0,1
14105,2,0,0,47510,0,0,1
14106,3,0,0,47510,0,0,1
14107,1,1,0.8,43820,0,0,1
14108,1,0,0.8,43820,0,0,1
14109,1,0,0,43820,0,0,1
14110,1,0,0.8,43820,0,0,1
14111,1,0,0.8,43820,0,0,1
14112,1,0,0.8,43820,0,0,1
14113,1,0,0,43820,0,0,1
14114,1,0,0.8,43820,0,0,1
14115,1,0,0.8,43820,0,0,1
14116,1,0,1,43820,0,0,1
14117,1,0,0.8,43820,0,0,1
14118,1,0,0,43820,0,0,1
14119,1,0,1,43820,0,0,1
14120,1,0,0.5,43820,0,0,1
14121,1,0,0.8,43820,0,0,1
14122,1,0,0,43820,0,0,1
14123,1,0,0,43820,0,0,1
14124,1,0,0,43820,0,0,1
14125,2,0,0,43820,0,0,1
14126,2,0,0,43820,0,0,1
14127,2,0,0.5,43820,0,0,1
14128,2,0,0,43820,0,0,1
14129,2,1,0,43820,0,0,1
14130,2,0,0,43820,0,0,1
14131,2,0,0,43820,0,0,1
14132,2,0,0.8,43820,0,0,1
14133,0,0,0,43820,0,0,1
14134,0,0,0,43820,0,0,1
14135,1,0,0.8,43820,0,0,1
14136,1,0,0.8,43820,0,0,1
14137,1,0,0,43820,0,0,1
14138,1,0,0.8,43820,0,0,1
14139,1,0,0.8,43820,0,0,1
14140,1,0,0.8,43820,0,0,1
14141,1,0,0,43820,0,0,1
14142,1,0,0,43820,0,0,1
14143,1,0,1,43820,0,0,1
14144,1,0,0,43820,0,0,1
14145,1,0,0,43820,0,0,1
14146,1,0,0,43820,0,0,1
14147,1,0,0,43820,0,0,1
14148,1,0,0,43820,0,0,1
14149,1,0,0,43820,0,0,1
14150,1,0,0,43820,0,0,1
14151,1,0,0,43820,0,0,1
14152,1,0,0,43820,0,0,1
14153,3,0,0,43820,0,0,1
14154,3,0,0,43820,0,0,1
14155,3,0,0,43820,0,0,1
14156,3,0,0,43820,0,0,1
14157,3,0,0,43820,0,0,1
14158,0,0,0,43820,0,0,1
14159,0,0,0,43820,0,0,1
14160,0,0,0,43820,0,0,1
14161,0,0,0,43820,0,0,1
14162,0,0,0,43820,0,0,1
14163,0,0,0,43820,0,0,1
14164,0,0,0,43820,0,0,1
14165,0,0,0,43820,0,0,1
14166,0,0,0.8,43820,0,0,1
14167,0,0,0,43820,0,0,1
14168,0,0,0,43820,0,0,1
14169,0,0,0.8,43820,0,0,1
14170,0,0,0,43820,0,0,1
14171,0,0,0,43820,0,0,1
14172,0,0,0.8,43820,0,0,1
14173,2,0,0,43820,0,0,1
14174,2,0,0.8,43820,0,0,1
14175,2,0,0,55620,0,0,1
14176,2,0,0,55620,0,0,1
14177,2,0,0,55620,0,0,1
14178,2,0,0.8,55620,0,0,1
14179,2,0,1,55620,0,0,1
14180,0,0,0,55620,0,0,1
14181,0,0,0.8,55620,0,0,1
14182,0,0,0.8,55620,0,0,1
14183,0,0,0,55620,0,0,1
14184,0,0,0,55620,0,0,1
14185,0,0,0,55620,0,0,1
14186,0,0,0,55620,0,0,1
14187,0,0,0.8,55620,0,0,1
14188,0,0,0,55620,0,0,1
14189,0,0,0.8,55620,0,0,1
14190,1,0,0.8,55620,0,0,1
14191,1,0,0,55620,0,0,1
14192,1,0,0.8,55620,0,0,1
14193,1,0,1,55620,0,0,1
14194,1,0,0,55620,0,0,1
14195,3,0,0.5,55620,0,0,1
14196,3,0,0,55620,0,0,1
14197,3,0,0,55620,0,0,1
14198,3,0,0,55620,0,0,1
14199,3,0,0,55620,0,0,1
14200,1,0,0.8,55620,0,0,1
14201,1,0,0,55620,0,0,1
14202,1,0,0,55620,0,0,1
14203,1,0,0,55620,0,0,1
14204,1,0,0,55620,0,0,1
14205,0,0,1,55620,0,0,1
14206,0,0,0,55620,0,0,1
14207,0,0,0,55620,0,0,1
14208,0,0,0,55620,0,0,1
14209,0,0,0,55620,0,0,1
14210,0,0,0,55620,0,0,1
14211,0,0,0,55620,0,0,1
14212,0,0,0,55620,0,0,1
14213,0,0,0,55620,0,0,1
14214,0,0,0.8,55620,0,0,1
14215,0,0,0,55620,0,0,1
14216,0,0,1,55620,0,0,1
14217,0,0,0,55620,0,0,1
14218,1,0,0.8,55620,0,0,1
14219,1,0,0.8,55620,0,0,1
14220,1,0,0.8,55620,0,0,1
14221,1,0,1,55620,0,0,1
14222,1,0,0,55620,0,0,1
14223,1,0,0,55620,0,0,1
14224,1,0,0,55620,0,0,1
14225,1,0,0,55620,0,0,1
14226,1,0,0,55620,0,0,1
14227,1,0,0,55620,0,0,1
14228,1,0,0,55620,0,0,1
14229,1,0,0,55620,0,0,1
14230,1,0,0,55620,0,0,1
14231,1,0,0,47510,0,0,1
14232,1,0,0,47510,0,0,1
14233,1,0,0,47510,0,0,1
14234,1,0,0,47510,0,0,1
14235,1,0,0,47510,0,0,1
14236,1,0,0,47510,0,0,1
14237,1,0,0,47510,0,0,1
14238,1,0,0.5,47510,0,0,1
14239,1,0,0,47510,0,0,1
14240,1,0,0,47510,0,0,1
14241,1,0,0,47510,0,0,1
14242,1,0,0,47510,0,0,1
14243,1,0,0,47510,0,0,1
14244,1,0,0,47510,0,0,1
14245,0,0,0,47510,0,0,1
14246,0,0,0,47510,0,0,1
14247,0,0,0.8,47510,0,0,1
14248,0,0,0.8,47510,0,0,1
14249,0,0,0,55620,0,0,1
14250,0,0,0,55620,0,0,1
14251,0,0,0,55620,0,0,1
14252,0,0,0,47510,0,0,1
14253,0,0,0,47510,0,0,1
14254,0,0,0,47510,0,0,1
14255,0,0,0,55620,0,0,1
14256,0,0,0,47510,0,0,1
14257,0,0,0,55620,0,0,1
14258,0,0,0,55620,0,0,1
14259,0,0,0,55620,0,0,1
14260,0,0,0,55620,0,0,1
14261,0,0,0,55620,0,0,1
14262,0,0,0,55620,0,0,1
14263,0,0,0,55620,0,0,1
14264,0,0,0,55620,0,0,1
14265,0,0,0,55620,0,0,1
14266,0,0,0,55620,0,0,1
14267,0,0,0,55620,0,0,1
14268,0,0,0,55620,0,0,1
14269,0,0,0,55620,0,0,1
14270,0,0,0,47510,0,0,1
14271,0,0,0,47510,0,0,1
14272,0,0,0,47510,0,0,1
14273,0,0,0,47510,0,0,1
14274,0,0,0,47510,0,0,1
14275,1,0,0,47510,0,0,1
14276,1,0,0,47510,0,0,1
14277,1,0,0,47510,0,0,1
14278,1,0,0,47510,0,0,1
14279,1,0,0,47510,0,0,1
14280,0,0,0,47510,0,0,1
14281,0,0,0,47510,0,0,1
14282,0,0,0,47510,0,0,1
14283,0,0,0,47510,0,0,1
14284,0,0,0,47510,0,0,1
14285,1,0,0.8,47510,0,0,1
14286,1,0,0,47510,0,0,1
14287,1,0,0,47510,0,0,1
14288,2,0,0,47510,0,0,1
14289,2,0,0,47510,0,0,1
14290,2,0,0,47510,0,0,1
14291,2,0,0,47510,0,0,1
14292,2,0,0,47510,0,0,1
14293,0,0,0,47510,0,0,1
14294,0,0,0,47510,0,0,1
14295,0,0,0,47510,0,0,1
14296,0,0,0,47510,0,0,1
14297,0,0,0,47510,0,0,1
14298,0,0,0,47510,0,0,1
14299,0,0,0,47510,0,0,1
14300,1,0,0.5,47510,0,0,1
14301,1,0,0,47510,0,0,1
14302,1,0,0,47510,0,0,1
14303,1,0,0,47510,0,0,1
14304,1,0,0,47510,0,0,1
14305,1,0,0,47510,0,0,1
14306,1,0,0,47510,0,0,1
14307,1,0,0,47510,0,0,1
14308,1,0,0,47510,0,0,1
14309,1,0,0,47510,0,0,1
14310,1,0,0.5,47510,0,0,1
14311,1,0,0,47510,0,0,1
14312,1,0,0,47510,0,0,1
14313,1,0,0,47510,0,0,1
14314,1,0,0,47510,0,0,1
14315,0,0,0,47510,0,0,1
14316,0,0,0.5,47510,0,0,1
14317,0,0,0,47510,0,0,1
14318,1,0,0,47510,0,0,1
14319,1,0,0,47510,0,0,1
14320,2,0,0,47510,0,0,1
14321,2,0,0.5,47510,0,0,1
14322,2,1,0.8,47510,0,0,1
14323,3,1,0.8,47510,0,0,1
14324,3,1,0.8,47510,0,0,1
14325,2,0,0,47510,0,0,1
14326,2,1,0,47510,0,0,1
14327,2,0,0,47510,0,0,1
14328,2,0,0,47510,0,0,1
14329,2,0,0,47510,0,0,1
14330,3,0,0,47510,0,0,1
14331,3,0,0,47510,0,0,1
14332,1,1,0.8,43820,0,0,1
14333,1,0,0,43820,0,0,1
14334,1,0,0,43820,0,0,1
14335,1,0,0.8,43820,0,0,1
14336,1,0,0.8,43820,0,0,1
14337,1,0,0.8,43820,0,0,1
14338,1,0,0,43820,0,0,1
14339,1,0,0.8,43820,0,0,1
14340,1,0,0.8,43820,0,0,1
14341,1,0,1,43820,0,0,1
14342,1,0,0,43820,0,0,1
14343,1,0,0.8,43820,0,0,1
14344,1,0,1,43820,0,0,1
14345,1,0,1,43820,0,0,1
14346,1,0,0,43820,0,0,1
14347,1,0,0.8,43820,0,0,1
14348,1,0,0.8,43820,0,0,1
14349,1,0,0,43820,0,0,1
14350,1,0,0.5,43820,0,0,1
14351,2,0,0,43820,0,0,1
14352,2,0,0.5,43820,0,0,1
14353,1,0,0.5,43820,0,0,1
14354,2,0,0,43820,0,0,1
14355,2,0,0,43820,0,0,1
14356,2,0,0,43820,0,0,1
14357,2,0,0,43820,0,0,1
14358,0,0,0.8,43820,0,0,1
14359,0,0,0.8,43820,0,0,1
14360,0,0,0,43820,0,0,1
14361,1,0,0,43820,0,0,1
14362,1,0,0,43820,0,0,1
14363,1,0,0,43820,0,0,1
14364,1,0,0.8,43820,0,0,1
14365,1,0,0.8,43820,0,0,1
14366,1,0,0,43820,0,0,1
14367,1,0,0,43820,0,0,1
14368,1,0,0,43820,0,0,1
14369,1,0,0,43820,0,0,1
14370,1,0,0.8,43820,0,0,1
14371,1,0,0,43820,0,0,1
14372,1,0,0,43820,0,0,1
14373,0,0,0,43820,0,0,1
14374,1,0,0,43820,0,0,1
14375,0,0,0,43820,0,0,1
14376,1,0,0,43820,0,0,1
14377,1,0,0,43820,0,0,1
14378,0,0,0.8,43820,0,0,1
14379,3,0,0,43820,0,0,1
14380,0,0,0.8,43820,0,0,1
14381,3,0,1,43820,0,0,1
14382,3,0,0.5,43820,0,0,1
14383,0,0,0,43820,0,0,1
14384,0,0,0,43820,0,0,1
14385,0,0,0,43820,0,0,1
14386,0,0,0.8,43820,0,0,1
14387,0,0,0,43820,0,0,1
14388,0,0,0,43820,0,0,1
14389,0,0,0,43820,0,0,1
14390,0,0,0,43820,0,0,1
14391,0,0,0,43820,0,0,1
14392,0,0,1,43820,0,0,1
14393,0,0,0.8,43820,0,0,1
14394,0,0,0,43820,0,0,1
14395,0,0,0,43820,0,0,1
14396,0,0,0,43820,0,0,1
14397,0,0,0.8,43820,0,0,1
14398,2,0,0,43820,0,0,1
14399,2,0,0,55620,0,0,1
14400,2,0,0,55620,0,0,1
14401,2,0,0,55620,0,0,1
14402,2,0,0,55620,0,0,1
14403,1,0,0,55620,0,0,1
14404,2,0,0.8,55620,0,0,1
14405,0,0,0,55620,0,0,1
14406,0,0,0.8,55620,0,0,1
14407,0,0,0.8,55620,0,0,1
14408,0,0,0,55620,0,0,1
14409,0,0,0,55620,0,0,1
14410,0,0,0,55620,0,0,1
14411,0,0,0,55620,0,0,1
14412,0,0,0.5,55620,0,0,1
14413,0,0,0.8,55620,0,0,1
14414,0,0,0.8,55620,0,0,1
14415,0,0,0,55620,0,0,1
14416,1,0,0,55620,0,0,1
14417,1,0,0,55620,0,0,1
14418,0,0,0,55620,0,0,1
14419,1,0,0,55620,0,0,1
14420,2,0,1,55620,0,0,1
14421,3,0,0,55620,0,0,1
14422,3,0,0.5,55620,0,0,1
14423,3,1,0.5,55620,0,0,1
14424,3,0,0,55620,0,0,1
14425,2,0,0,55620,0,0,1
14426,1,0,0,55620,0,0,1
14427,1,0,0,55620,0,0,1
14428,1,0,0,55620,0,0,1
14429,1,0,0,55620,0,0,1
14430,0,0,0.8,55620,0,0,1
14431,0,0,0,55620,0,0,1
14432,0,0,0,55620,0,0,1
14433,0,0,0,55620,0,0,1
14434,0,0,0,55620,0,0,1
14435,0,0,0,55620,0,0,1
14436,0,0,0,55620,0,0,1
14437,0,0,0,55620,0,0,1
14438,0,0,0.8,55620,0,0,1
14439,0,0,0.8,55620,0,0,1
14440,0,0,0,55620,0,0,1
14441,0,0,0,55620,0,0,1
14442,0,0,0,55620,0,0,1
14443,0,0,0,55620,0,0,1
14444,1,0,0,55620,0,0,1
14445,1,0,0,55620,0,0,1
14446,1,0,0,55620,0,0,1
14447,1,0,0,55620,0,0,1
14448,1,0,0.8,55620,0,0,1
14449,1,0,0,55620,0,0,1
14450,0,0,0,55620,0,0,1
14451,1,0,0,55620,0,0,1
14452,1,0,0,55620,0,0,1
14453,1,0,0,55620,0,0,1
14454,1,0,0,55620,0,0,1
14455,1,0,0,55620,0,0,1
14456,1,0,0,55620,0,0,1
14457,1,0,0,47510,0,0,1
14458,1,0,0,47510,0,0,1
14459,1,0,0,47510,0,0,1
14460,1,0,0,47510,0,0,1
14461,1,0,0,47510,0,0,1
14462,1,0,0,47510,0,0,1
14463,1,0,0,47510,0,0,1
14464,1,0,0,47510,0,0,1
14465,1,0,0,47510,0,0,1
14466,1,0,0,47510,0,0,1
14467,1,0,0,47510,0,0,1
14468,1,0,0.2,47510,0,0,1
14469,1,0,0.2,47510,0,0,1
14470,0,0,0,47510,0,0,1
14471,0,0,0,47510,0,0,1
14472,0,0,0,47510,0,0,1
14473,0,0,0,47510,0,0,1
14474,0,0,0,47510,0,0,1
14475,0,0,0,47510,0,0,1
14476,0,0,0,47510,0,0,1
14477,0,0,0,47510,0,0,1
14478,0,0,0,47510,0,0,1
14479,0,0,0,47510,0,0,1
14480,0,0,0,47510,0,0,1
14481,0,0,0,47510,0,0,1
14482,0,0,0,47510,0,0,1
14483,0,0,0,55620,0,0,1
14484,0,0,0,55620,0,0,1
14485,0,0,0,55620,0,0,1
14486,0,0,0,55620,0,0,1
14487,0,0,0,55620,0,0,1
14488,0,0,0,55620,0,0,1
14489,0,0,0,55620,0,0,1
14490,0,0,0,55620,0,0,1
14491,0,0,0,55620,0,0,1
14492,0,0,0,55620,0,0,1
14493,0,0,0,55620,0,0,1
14494,0,0,0,55620,0,0,1
14495,0,0,0,47510,0,0,1
14496,0,0,0,47510,0,0,1
14497,0,0,0,47510,0,0,1
14498,0,0,0,47510,0,0,1
14499,0,0,0,47510,0,0,1
14500,1,0,0,47510,0,0,1
14501,1,0,0.8,47510,0,0,1
14502,1,0,0.8,47510,0,0,1
14503,1,0,0.8,47510,0,0,1
14504,1,0,0,47510,0,0,1
